grupo,tempo_em_dias,n_risco,n_evento,n_censura,survival_prob,hazard_step,tempo_anos,n_inicial,tempo_max_dias
GERAL,12126,2072723,256,221,0.2178182260223942,0.00012350902653176523,33.19917864476386,67175202,49086
GERAL,12127,2072246,72,36,0.21781065794781543,3.474490962945519e-05,33.20191649555099,67175202,49086
GERAL,12128,2072138,94,550,0.21780077723434602,4.536377403435485e-05,33.204654346338124,67175202,49086
GERAL,12129,2071494,237,610,0.21777585860836662,0.00011441017931985321,33.20739219712526,67175202,49086
GERAL,12130,2070647,286,467,0.21774577917157129,0.0001381210800295753,33.210130047912386,67175202,49086
GERAL,12131,2069894,306,3,0.21771358901670032,0.0001478336571824451,33.21286789869952,67175202,49086
GERAL,12132,2069585,240,1,0.2176883417998119,0.0001159652780629933,33.215605749486656,67175202,49086
GERAL,12133,2069344,211,1,0.21766614527757114,0.00010196468059442992,33.21834360027378,67175202,49086
GERAL,12134,2069132,90,43,0.2176566775620871,4.3496499981634814e-05,33.22108145106092,67175202,49086
GERAL,12135,2068999,88,546,0.21764742004788554,4.2532645013361535e-05,33.223819301848046,67175202,49086
GERAL,12136,2068365,245,531,0.21762163948308594,0.00011845104708308253,33.22655715263518,67175202,49086
GERAL,12137,2067589,291,487,0.21759101062160063,0.0001407436390888131,33.229295003422315,67175202,49086
GERAL,12138,2066811,320,7,0.21755732146308596,0.00015482789669689196,33.23203285420944,67175202,49086
GERAL,12139,2066484,261,6,0.21752984365009448,0.00012630148600231117,33.23477070499658,67175202,49086
GERAL,12140,2066217,246,584,0.21750394494655176,0.00011905816281639344,33.23750855578371,67175202,49086
GERAL,12141,2065387,84,714,0.21749509898626657,4.067034410500308e-05,33.24024640657084,67175202,49086
GERAL,12142,2064589,91,728,0.21748551254847784,4.407656923484529e-05,33.242984257357975,67175202,49086
GERAL,12143,2063770,270,649,0.21745705923808564,0.0001308285322492332,33.24572210814511,67175202,49086
GERAL,12144,2062851,298,561,0.217425645333905,0.00014446026397447028,33.24845995893224,67175202,49086
GERAL,12145,2061992,329,2,0.21739095410459136,0.00015955445025974882,33.25119780971937,67175202,49086
GERAL,12146,2061661,237,3,0.21736596374190673,0.00011495585355691357,33.2539356605065,67175202,49086
GERAL,12147,2061421,234,667,0.21734128967701866,0.00011351393043924554,33.256673511293634,67175202,49086
GERAL,12148,2060520,81,744,0.21733274588978832,3.931046531943393e-05,33.25941136208077,67175202,49086
GERAL,12149,2059695,87,710,0.21732356591465005,4.223926358028737e-05,33.2621492128679,67175202,49086
GERAL,12150,2058898,266,334,0.21729548872552593,0.00012919532682046416,33.26488706365503,67175202,49086
GERAL,12151,2058298,274,643,0.21726656241655085,0.00013311969403847256,33.267624914442166,67175202,49086
GERAL,12152,2057381,270,3,0.21723804948100198,0.00013123480774829746,33.270362765229294,67175202,49086
GERAL,12153,2057108,292,13,0.21720721322425296,0.0001419468496549525,33.27310061601643,67175202,49086
GERAL,12154,2056803,267,543,0.21717901687976546,0.0001298131128746895,33.275838466803556,67175202,49086
GERAL,12155,2055993,80,650,0.21717056630559017,3.891063831443006e-05,33.27857631759069,67175202,49086
GERAL,12156,2055263,99,708,0.2171601054127194,4.816901778507179e-05,33.281314168377826,67175202,49086
GERAL,12157,2054456,254,927,0.21713325710505313,0.00012363370157355525,33.28405201916495,67175202,49086
GERAL,12158,2053275,287,633,0.2171029069353052,0.00013977669820165346,33.28678986995209,67175202,49086
GERAL,12159,2052355,319,3,0.21706916237000712,0.00015543119976807132,33.28952772073922,67175202,49086
GERAL,12160,2052033,216,4,0.21704631335194946,0.00010526146509339763,33.29226557152635,67175202,49086
GERAL,12161,2051813,205,770,0.21702462789901728,9.9911639121109e-05,33.295003422313485,67175202,49086
GERAL,12162,2050838,92,788,0.21701489223692855,4.485971100594001e-05,33.29774127310061,67175202,49086
GERAL,12163,2049958,101,668,0.2170042000646421,4.926930210277479e-05,33.30047912388775,67175202,49086
GERAL,12164,2049189,276,634,0.2169749723266356,0.00013468743000279623,33.30321697467488,67175202,49086
GERAL,12165,2048279,297,633,0.21694351100384654,0.00014499977786229317,33.30595482546201,67175202,49086
GERAL,12166,2047349,333,9,0.2169082252811074,0.00016264935777925501,33.308692676249144,67175202,49086
GERAL,12167,2047007,256,2,0.21688109860021573,0.00012506063731096182,33.31143052703628,67175202,49086
GERAL,12168,2046749,248,660,0.2168548196024232,0.00012116776409808922,33.31416837782341,67175202,49086
GERAL,12169,2045841,83,685,0.21684602177794562,4.0570112731145775e-05,33.31690622861054,67175202,49086
GERAL,12170,2045073,99,729,0.21683552447239418,4.8409029897710254e-05,33.319644079397676,67175202,49086
GERAL,12171,2044245,239,754,0.2168101734550998,0.00011691357934102811,33.322381930184804,67175202,49086
GERAL,12172,2043252,266,711,0.2167819481034843,0.0001301846272510684,33.32511978097194,67175202,49086
GERAL,12173,2042275,259,10,0.21675445595646256,0.0001268193558653952,33.327857631759066,67175202,49086
GERAL,12174,2042006,226,3,0.21673046655239314,0.00011067548283403673,33.3305954825462,67175202,49086
GERAL,12175,2041777,209,675,0.21670828162842276,0.00010236181522272021,33.333333333333336,67175202,49086
GERAL,12176,2040893,90,684,0.21669872515223976,4.409834322524503e-05,33.33607118412046,67175202,49086
GERAL,12177,2040119,78,712,0.21669044009604357,3.823306385558882e-05,33.3388090349076,67175202,49086
GERAL,12178,2039329,251,719,0.21666376990184533,0.00012307969925401933,33.34154688569473,67175202,49086
GERAL,12179,2038359,312,715,0.2166306064128773,0.00015306430319683627,33.34428473648186,67175202,49086
GERAL,12180,2037332,258,3,0.21660317313422928,0.00012663620853155009,33.347022587268995,67175202,49086
GERAL,12181,2037071,242,5,0.21657744110628402,0.00011879801931302345,33.34976043805612,67175202,49086
GERAL,12182,2036824,245,702,0.21655139002230667,0.00012028530692882645,33.35249828884326,67175202,49086
GERAL,12183,2035877,82,659,0.21654266787751017,4.0277482382285376e-05,33.35523613963039,67175202,49086
GERAL,12184,2035136,93,771,0.21653277248569722,4.569719173558917e-05,33.35797399041752,67175202,49086
GERAL,12185,2034272,234,689,0.21650786496656424,0.00011502886536313728,33.360711841204655,67175202,49086
GERAL,12186,2033349,282,5,0.21647783804156487,0.00013868745601468318,33.36344969199179,67175202,49086
GERAL,12187,2033062,325,197,0.21644323245778854,0.00015985739736417285,33.36618754277892,67175202,49086
GERAL,12188,2032540,229,2,0.21641884646773038,0.00011266690938431717,33.36892539356605,67175202,49086
GERAL,12189,2032309,258,467,0.2163913722684877,0.00012694919916213528,33.37166324435318,67175202,49086
GERAL,12190,2031584,87,681,0.21638210558328672,4.282372769228346e-05,33.374401095140314,67175202,49086
GERAL,12191,2030816,86,313,0.2163729423399992,4.2347509572506817e-05,33.37713894592745,67175202,49086
GERAL,12192,2030417,240,666,0.21634736655622594,0.00011820232001603611,33.379876796714576,67175202,49086
GERAL,12193,2029511,265,572,0.2163191173611551,0.00013057332529855715,33.38261464750171,67175202,49086
GERAL,12194,2028674,285,5,0.21628872758514972,0.00014048585430680337,33.385352498288846,67175202,49086
GERAL,12195,2028384,279,3,0.21625897752056814,0.00013754791992048843,33.38809034907597,67175202,49086
GERAL,12196,2028102,216,673,0.21623594517843522,0.0001065035190537754,33.39082819986311,67175202,49086
GERAL,12197,2027213,76,679,0.21622783851582328,3.748989376054712e-05,33.39356605065024,67175202,49086
GERAL,12198,2026458,83,597,0.21621898222045627,4.095816444258899e-05,33.39630390143737,67175202,49086
GERAL,12199,2025778,237,804,0.21619368631005234,0.00011699208896532592,33.399041752224505,67175202,49086
GERAL,12200,2024737,305,593,0.21616111957455802,0.00015063684814373423,33.40177960301163,67175202,49086
GERAL,12201,2023839,323,6,0.216126620762339,0.00015959767550679675,33.40451745379877,67175202,49086
GERAL,12202,2023510,273,1,0.21609746223706947,0.0001349140849316287,33.4072553045859,67175202,49086
GERAL,12203,2023236,266,635,0.21606905135225174,0.0001314725518921174,33.40999315537303,67175202,49086
GERAL,12204,2022335,101,635,0.2160582603734146,4.9942269703090736e-05,33.412731006160165,67175202,49086
GERAL,12205,2021599,109,609,0.21604661100557226,5.391771563005324e-05,33.4154688569473,67175202,49086
GERAL,12206,2020881,271,513,0.21601763917022793,0.0001340999296841328,33.41820670773443,67175202,49086
GERAL,12207,2020097,237,3,0.2159922957434106,0.00011732109893732826,33.42094455852156,67175202,49086
GERAL,12208,2019857,254,4,0.21596513439331563,0.00012575147646590824,33.42368240930869,67175202,49086
GERAL,12209,2019599,233,9,0.21594021861730583,0.00011536943720015706,33.426420260095824,67175202,49086
GERAL,12210,2019357,210,536,0.21591776223841413,0.00010399349892069605,33.42915811088296,67175202,49086
GERAL,12211,2018611,99,636,0.21590717284874886,4.904362455173384e-05,33.43189596167009,67175202,49086
GERAL,12212,2017876,89,566,0.21589765009393957,4.410578251587313e-05,33.43463381245722,67175202,49086
GERAL,12213,2017221,211,561,0.21587506734065184,0.00010459934731990198,33.437371663244356,67175202,49086
GERAL,12214,2016449,264,575,0.21584680428129457,0.0001309232219609819,33.440109514031484,67175202,49086
GERAL,12215,2015610,338,12,0.21581060867805432,0.00016769117041491162,33.44284736481862,67175202,49086
GERAL,12216,2015260,243,9,0.2157845862403,0.00012057997479233448,33.445585215605746,67175202,49086
GERAL,12217,2015008,213,619,0.21576177634730248,0.0001057067763502676,33.44832306639288,67175202,49086
GERAL,12218,2014176,144,888,0.2157463508354336,7.149325580286926e-05,33.451060917180016,67175202,49086
GERAL,12219,2013144,103,701,0.2157353124426827,5.116375182301912e-05,33.45379876796714,67175202,49086
GERAL,12220,2012340,226,450,0.21571108384283774,0.00011230706540644225,33.45653661875428,67175202,49086
GERAL,12221,2011664,270,461,0.21568213169544256,0.00013421724502700252,33.45927446954141,67175202,49086
GERAL,12222,2010933,325,5,0.21564727389918528,0.0001616165232755144,33.46201232032854,67175202,49086
GERAL,12223,2010603,240,10,0.2156215326933203,0.00011936717492215022,33.464750171115675,67175202,49086
GERAL,12224,2010353,211,441,0.21559890177059263,0.00010495669168549006,33.46748802190281,67175202,49086
GERAL,12225,2009701,86,602,0.21558967576853946,4.279243529261318e-05,33.47022587268994,67175202,49086
GERAL,12226,2009013,109,587,0.2155779788434032,5.425549760006531e-05,33.47296372347707,67175202,49086
GERAL,12227,2008317,283,637,0.21554760088613217,0.000140914009093186,33.4757015742642,67175202,49086
GERAL,12228,2007397,265,519,0.21551914606915534,0.00013201175452588602,33.478439425051334,67175202,49086
GERAL,12229,2006613,263,14,0.21549089870136884,0.00013106662819387696,33.48117727583847,67175202,49086
GERAL,12230,2006336,264,17,0.21546254373128548,0.0001315831445979138,33.4839151266256,67175202,49086
GERAL,12231,2006055,210,570,0.21543998845030687,0.00010468307199952144,33.48665297741273,67175202,49086
GERAL,12232,2005275,90,587,0.21543031915359667,4.4881624714814675e-05,33.489390828199866,67175202,49086
GERAL,12233,2004598,89,597,0.21542075449354778,4.439792916085918e-05,33.492128678986994,67175202,49086
GERAL,12234,2003912,254,580,0.21539344946636027,0.00012675207294531894,33.49486652977413,67175202,49086
GERAL,12235,2003078,297,580,0.21536151268981363,0.00014827180968489495,33.497604380561256,67175202,49086
GERAL,12236,2002201,330,4,0.21532601710311297,0.0001648186171118684,33.50034223134839,67175202,49086
GERAL,12237,2001867,265,3,0.2152975130144136,0.0001323764266057635,33.503080082135526,67175202,49086
GERAL,12238,2001599,176,525,0.21527858196863944,8.792970020468635e-05,33.50581793292265,67175202,49086
GERAL,12239,2000898,94,608,0.21526846841627192,4.697890647099452e-05,33.50855578370979,67175202,49086
GERAL,12240,2000196,80,678,0.215259858521305,3.9996080384122354e-05,33.51129363449692,67175202,49086
GERAL,12241,1999438,210,525,0.21523724988313292,0.0001050295132932354,33.51403148528405,67175202,49086
GERAL,12242,1998703,302,4,0.21520472796793857,0.00015109798704459842,33.516769336071185,67175202,49086
GERAL,12243,1998397,259,2,0.21517683660073592,0.0001296038775078225,33.51950718685831,67175202,49086
